m.1,kPa,kg m-2s-1,Â°C,m,kW m-2
1,4021,1227,105.44,0.00998,3868
4,13720,1509,57.42,0.00803,1147
6,15690,2031,301.41,0.0146,736
5,9800,1010,279.86,0.01075,487
6,17980,2000.8,257.55,0.00798,613
0.78,14700,1603,250.07,0.008,2101
1.25,3403,469,74.6,0.01,2009
1.2,294,400,110,0.012,1413
3,17650,4000,156.6,0.00796,2639
2,3168,1701,151.84,0.01,2501
1.73,6870,1991.7,202.79,0.00951,2370
0.35,2000,2291.8,19,0.01,9000
2,12000,1001.4,223.52,0.00811,1092
3,13530,951,112.69,0.00781,912
3,2108,744,44.64,0.0131,1490
1,13720,2773,319.89,0.00805,1477
3.66,17980,1250.8,347.63,0.00811,283
5.34,9800,1010,118.06,0.0082,669
0.78,7850,1619,96.68,0.008,4264
0.78,14700,1005,270.51,0.008,1443
6,11990,3021.2,314.53,0.00798,438
4,17650,2831,301.67,0.00803,923
1,1147,1434,57.65,0.00607,3076
3,17650,4000,254.17,0.00801,1885
2,9800,1495,281.01,0.00795,1087
1,6860,1000,83.1,0.00801,3010
6,13720,1499,239.79,0.00585,333
2.54,9800,2740,297.85,0.008,1016
3,4990,4024.2,253.75,0.00811,1651
0.96,451,511,63.57,0.00996,1868
3.49,14710,1001,297.11,0.008,431
4,6860,3328,118.08,0.00585,1584
4.966,3000,3424,135.19,0.01,1809
2,5000,798,247.71,0.01,1359
2,18000,1696,154.44,0.01,2152
3,9810,500,234.56,0.00801,509
0.5,11760,4444,158.29,0.00399,6275
3.05,6870,2736.1,210.34,0.00951,1860
4,11760,5003,318.55,0.00585,848
2.54,17700,754,342.83,0.008,308
2,13720,2717,260.19,0.0108,1825
2,3040,1490,40.38,0.01,2913
3,3000,3032,214.46,0.01001,1822
1,15690,333,98.44,0.01,1423
2,11790,3333.3,299.92,0.00805,1134
4.839,4150,665,231.84,0.015,744
1.57,9800,3989,289.86,0.008,1619
0.914,10343,5302,227.61,0.00622,4574.2
1.93,8274,2726,262,0.0128,1915
0.99,13730,2008,320.91,0.008,1290
3,19610,3424,349.11,0.01001,1123
1,15690,4998,259.26,0.00581,3801
0.78,17700,2679,280.02,0.008,2841
1.93,6895,3823.9,225.51,0.0128,2545.8
3,9800,1515,206.87,0.01001,1257
0.914,6895,2752.7,209.52,0.00617,3308.9
0.79,14700,995,189.68,0.008,1910
3.49,14710,2004,274.6,0.008,764
4,14710,1499,321.16,0.00585,326
1,7100,351.2,60.4,0.00785,1543
2,7840,4944,218.78,0.00578,2389
2.25,794,1272,112.98,0.01,1518
5.8,13720,1007,227.45,0.0108,491
1.219,114,119.3,89.3,0.0093,449
2,17650,546,136.36,0.0108,916
1.727,7030,1997,208.84,0.00558,1770
1,17650,2000,146.51,0.00801,3280
6,19610,2758,322.51,0.01075,698
0.79,9800,2689,209.09,0.00607,3140
4,11760,3346,298.8,0.00803,792
1.8,2995,2006,208.22,0.008,2093
1,9800,5051,219.7,0.00581,3725
1.829,13824,673.9,276.19,0.0113,779.2
1,17650,1005,280.98,0.00805,1163
0.792,14710,2199,330.89,0.00607,1250
2.5,7012,789,111.39,0.00998,1490
2.6,14710,1750,147.83,0.0077,1489
3,11760,4201,302.71,0.01001,1254
1.25,3423,1458,124.86,0.01,3312
1.57,17700,1601,346.59,0.008,673
1.75,2089,1074,51.8,0.0131,2978
1,3138,272,48.85,0.01,1519
2,9800,871,199.7,0.01,1329
4,2980,4020.3,134.08,0.00811,2097
1.5,1177,339,29.44,0.0131,1520
1,9810,2000,226.35,0.00796,2370
2,13730,3194.4,299.25,0.00578,1044
1,14727,1784.8,287.46,0.008,1702.7
2,17650,623,154.03,0.01,919
2,13720,1684,116.81,0.01,2295
5,9800,4982,299.79,0.00585,789
2,10000,871,199.16,0.01,1328
1,5001,270,113.02,0.00998,1455
2.08,971,698,138.21,0.00993,1177
1,18000,373,101.78,0.01,1478
2.6,11760,2971,172.66,0.0077,1907
1,6860,2013,248.27,0.008,2730
3.49,12750,2004,274.44,0.008,749
2.5,1824,564,40.55,0.0131,1450
1,17650,1499,178.7,0.00581,2037
1,15690,1508,279.73,0.0108,1677
1.524,11063,1017,268.08,0.0141,1539.4
2,7000,4005.4,185.82,0.00811,2723
3.8,14710,2269.4,102.31,0.0104,1884
2.007,7030,1174,280.13,0.00935,1380
1.5,1677,448,74.38,0.01,1510
2,13720,308,98.69,0.01,728
1,1442,577,75.72,0.01,2483
4.966,18000,1668,337.09,0.01,414
1.727,7030,2025,281.45,0.00935,1880
0.5,15690,1507,280.71,0.00805,2466
2,1373,273,29.26,0.0131,1015
3.048,11066.1,2033,198.71,0.00932,1379.21
2.44,14700,1029,216.26,0.008,827
5.34,19610,1500,301.73,0.0082,423
1.002,13730,998,219.41,0.00801,1670
1.5,5100,1617.5,72.79,0.00393,2019
1,6860,2003,137.19,0.008,3770
0.792,14710,2208,238.65,0.00607,2450
1.5,824,623,84.91,0.01,1526
1,10000,2182,138.26,0.01,4281
1.97,12750,996,255.14,0.008,861
3,17650,2000,71.84,0.00801,1799
3.66,18010,4980.3,346.36,0.00811,1132
2.6,14710,2805.6,324.93,0.0077,768
3,17650,995,322.14,0.0108,494
6,13730,1002,196.82,0.00803,400
3,9810,4000,188.72,0.00782,1900
1.8,294,400,73,0.012,1125
4,18030,3998.4,256.96,0.00811,1613
3,13730,501,240.73,0.00801,396
1.5,6963,919,107.47,0.00998,2454
2.6,14710,2470,265.31,0.0077,1128
2,9800,846,194.52,0.01,1330
1,6860,2000,81.19,0.00801,4100
1.002,13730,501,67.38,0.00801,1620
0.864,7030,4050,226.37,0.01077,4100
4,7850,2016.7,219.98,0.0107,1232
2.08,2569,675,58.17,0.00394,762
3,5000,1152,239.78,0.01001,1096
3.048,18029.8,2053.3,316.82,0.00932,859.682
6,6860,990,92.17,0.00803,670
0.6,265,111,30.14,0.0101,993
3.048,11135.1,2034.3,239.06,0.00932,1173.038
3,10020,751.1,301.16,0.00811,522
1.57,7850,4011,250.07,0.008,2226
3.658,17271,2025.4,346.75,0.0134,693.6
2,13720,3859,325.62,0.01,1411
6,12750,2106,300.75,0.011,486
2,13720,1526,299.91,0.0108,923
0.78,4900,3222,220.23,0.008,3745
1.829,208,299.7,111.07,0.0093,635
3.048,17960.9,2037.1,316.57,0.00932,845.495
1,15700,961.1,160.08,0.011,2304
1,543,129,33.45,0.012,782
1.93,6895,1966.2,137.37,0.0128,2829.7
0.393,480,4707,66.43,0.008,6663
1,9800,3302,278.89,0.00805,2139
6,7060,1992,79.08,0.00778,1060
3.66,14020,750.3,326.91,0.00811,255
3,13830,1952,150.88,0.00785,1375
0.99,13730,3988,210.09,0.008,4800
3,16000,1490,243.93,0.01001,964
0.25,14710,1504,279.75,0.00782,3087
0.35,3020,2673.8,51.9,0.01,10500
1.27,11029,2031.3,280.21,0.0141,1955.9
2.08,569,225,99.27,0.00993,578
0.96,1599,1123,112.8,0.00996,3497
4.966,17650,584,338.06,0.01,190
1,10000,551,99.87,0.01,2211
4,13720,3308,158.07,0.00585,1343
3,11760,5648,298.8,0.01001,1704
1,7840,1514,219.88,0.0108,2767
2,5000,3014.2,254.49,0.00811,1911
3,10000,355,200.73,0.01001,525
0.96,2452,207,49.44,0.0129,1480
4,7850,2016.7,241.07,0.0107,1131
3,13730,1981,270.46,0.00785,834
0.6,265,446,38.76,0.0101,2175
0.914,7030,1667,179.79,0.00622,3083
1,5880,1517,220.12,0.0108,3049
2.54,17700,1606,288.26,0.008,804
2,4217,346,86.1,0.00998,984
0.96,2805,1678,120.54,0.00996,4284
3,4021,270,100.45,0.00998,511
1,405,200,62.89,0.006,590
5.56,6870,677.8,233.2,0.0126,589
1,402,100,61.89,0.01,551
3,9810,2000,94.83,0.00801,1746
2,14000,1848,191.93,0.01,1916
1.6,9800,2701,185.67,0.008,2490
1.04,1353,212,100.41,0.00993,1062
2.44,12750,2657,300.75,0.008,933
1,2974,1001,150.78,0.008,2763
3,13730,2000,104.76,0.00801,1609
6,15690,3359,301.41,0.00585,546
1.75,2677,148,43.38,0.01,517
1,17650,500,176.16,0.00801,1090
1.57,17650,1001,224.37,0.00802,1060
1,7100,708.5,67.59,0.00785,2710
1.829,6895,1342.4,251.96,0.00617,1356.5
0.96,2422,270,40.1,0.00996,1555
0.56,3394,2904,206.74,0.007,5174
0.6,1314,1101,95.66,0.00999,4496
3,19610,3449,346.31,0.01001,1180
1.5,1000,851,41.7,0.0131,2585
1.002,13630,998,288.66,0.00801,1200
1.5,2677,645,41.71,0.0131,2564
1.008,6770,4000,256.16,0.00775,2730
3,13730,1000,232.54,0.00801,662
6,14710,775,198.86,0.0151,552
5,2000,1506.3,112.07,0.00811,829
1,11760,1999,198.01,0.0108,3169
6,6860,1528,220.56,0.01075,758
3,17650,3335,177.54,0.00578,1737
1.93,5270,2617,148.87,0.0128,3242
15,9800,2002,279.8,0.00805,231
6,13720,3370,219.33,0.00585,738
1.57,9800,3234,200.83,0.008,2677
2,4990,4025,253.34,0.00811,2215
1.57,14700,3978,258.23,0.008,2643
2.54,12750,4011,310.68,0.008,1121
4,6860,2008,199.77,0.01075,1383
0.99,9810,3999,218.26,0.008,3940
3.12,824,650,120.24,0.00993,801
2,7000,4392,178.98,0.01,3241
3,13730,978,210.09,0.008,736
6,6860,1010,261.17,0.01075,530
3.5,4021,664,94.03,0.00998,985
0.78,4900,3966,157.53,0.008,5007
4,11760,2017,279.51,0.01075,822
4,11760,4992,177.73,0.00585,1581
3,17650,508,147.45,0.008,511
1,11760,5030,279.51,0.00581,2446
2,17650,1001,322.14,0.0108,641
3.8,19620,3000,307.54,0.0104,1130
3.658,18175,2022.3,332.55,0.0134,901.7
1.57,9800,1001,269.88,0.008,1166
4,6860,2008,279.2,0.01075,923
0.78,2940,2211,169.96,0.008,4413
0.79,9800,3208,199.93,0.00607,3591
2,12000,3924,313.78,0.01,1329
1,10000,282,117.47,0.01,1389
2,11760,3007,234.88,0.01,2146
5,4990,1014.6,253.54,0.00811,551
2,14000,977,117.95,0.01,1549
2.44,14700,2190,276.51,0.008,1059
1.57,12750,2737,260.1,0.008,1841
3.658,3491,2037.5,221.78,0.0134,1478.7
1.8,2007,2009,163.46,0.008,2258
1,13730,500,96.63,0.00801,1630
0.8,908,201,92.03,0.006,760
0.25,9800,2013,138.13,0.00782,7445
1.57,4900,1001,152.66,0.008,2049
5,9800,5003,158.72,0.00585,1465
3,13720,989,279.51,0.0108,659
2.5,6963,472,115.07,0.00998,988
4,18000,504.8,337.09,0.00811,182
5,16000,2996.1,337.53,0.00811,515
3,15690,1945,241.31,0.01001,1179
2.6,9800,2503,222.33,0.0051,1174
0.243,1980,2110,50.27,0.008,9449
0.96,2167,303,64.14,0.0129,2015
3,19620,497.2,299.96,0.0108,317
3.49,7850,1998,223.91,0.008,1117
2,12000,668,105.8,0.01,1319
2,16020,2514.3,337.25,0.00811,892
6,13830,1012,307.97,0.00778,220
3.49,14710,2004,212.11,0.008,998
0.78,2940,1617,159.82,0.008,4336
2,19610,3441,300.8,0.00578,1517
0.96,2491,523,95.5,0.0129,2890
0.78,7850,1597,260.12,0.008,2546
3.658,3050,2037.5,213.88,0.0134,1516.5
6,9810,1995,192.81,0.0078,660
2.5,3432,770,51.46,0.0131,2008
0.782,14710,1011,158.13,0.00807,2170
1.627,5060,2170,219.61,0.0152,2652
2,17650,1001,198.16,0.0108,1186
3.658,13786,2050.2,287.18,0.0134,936.4
10.94,9800,2722,278.8,0.00805,400
1,13730,2008,193.87,0.00799,2960
1.57,9800,2206,173.53,0.008,2383
1,11760,446,91.82,0.01,1898
3,11760,3314,218.54,0.00578,1188
0.96,912,183,40.41,0.00996,1057
1.002,9810,502,198.9,0.00801,1400
2,6970,1506.8,186.38,0.00811,1916
1.73,6870,4277.8,179.97,0.00951,3290
3.658,13841,2047.9,265.27,0.0134,1090.9
3,6860,1996,260.76,0.0108,1365
2,4021,587,41.18,0.01,1497
3.048,11169.5,1007.7,293.63,0.00932,591.09
1,9810,1000,257.66,0.00796,1650
0.78,7850,2211,121.86,0.008,4542
4.966,15690,627,244.31,0.01,348
0.79,7850,2209,174.16,0.00607,3332
5.03,12750,1614,259.08,0.008,490
3.176,6463,2230,236.25,0.0151,1612
0.5,696,197,29.43,0.006,1240
1.25,1471,579,79.58,0.01,2027
2.5,2707,456,73.96,0.01,1026
1.73,6870,2022.2,247.34,0.00951,2020
2,10000,1423,142.73,0.01,2072
0.6,2687,424,51.03,0.00999,3491
3,3000,1479,130.5,0.01001,1663
2.6,17660,2280.6,307.57,0.0051,698
1.84,11032,1383.8,286.67,0.0095,1126.34
1.57,2940,2212,224.18,0.008,2335
1.57,12750,3245,227.65,0.008,2472
2.74,6870,677.8,228.69,0.0126,1153
2,17650,2014,280.98,0.0108,1453
0.79,17700,1604,317.15,0.00607,1192
4,9800,4951,139.08,0.00585,1756
1,6963,1864,220.84,0.00998,2891
2,3177,172,40.52,0.01,513
3,2766,702,44.64,0.0131,1490
0.25,15690,1504,210.15,0.00782,4622
2.51,4900,990,188.92,0.008,1236
1,18000,351,101.78,0.01,1423
5.03,12750,1592,313.69,0.008,320
3,18000,346,257.52,0.01001,323
2.5,6963,1700,105.81,0.00998,2341
0.792,9800,4023,247.62,0.00607,3030
10.94,9800,1516,118,0.00805,416
0.79,12750,2209,172.5,0.00607,3206
0.96,298,200,62,0.012,1232
3.66,16030,501.1,247.6,0.00811,321
1.44,294,400,67,0.012,1380
6,19610,1537,322.51,0.01075,416
0.4,3040,1348,28.4,0.00998,7287
0.99,17650,2008,213.94,0.008,2840
2.5,2991,320,29.55,0.0131,1011
4,5880,4972,138.45,0.00585,1970
3.49,4900,2004,169.77,0.008,1401
1.645,15690,1399,205.43,0.008,1535
2.08,2010,349,97.87,0.00776,737
1.645,15690,1238,247.93,0.008,1139
1.57,14700,2195,249.01,0.008,1705
3.639,10342.1,7011.7,148.68,0.0112,4380.49
3,11760,498,259.3,0.0108,508
3,13720,1155,232.03,0.01001,844
3,13730,1033,82.5,0.00781,1060
1,4021,574,43.82,0.00607,1990
4.019,5011,1180,187.37,0.0151,1379
1,5100,1964.4,81.4,0.00785,4317
1,13720,5030,138.83,0.00581,6419
6,17750,3921,110.01,0.00778,1840
5,6860,1499,220.56,0.00585,557
1,11760,3330,300.77,0.00805,1732
0.243,1000,2025,59.41,0.008,8085
3,13730,4000,306.92,0.00801,1273
4,13720,1519,219.33,0.01075,861
2.007,7030,2025,252.57,0.00558,1300
5.03,17700,1614,164.8,0.008,761
1.727,6826,4230.7,181.96,0.00953,3254.3
1.524,11063,2027.2,291.64,0.0141,1583.6
2,11760,2004,137.2,0.00795,2046
3.5,3999,1992,241.43,0.008,1027
4,15690,2783,339.68,0.01075,632
3,7000,6672,265.83,0.01001,2240
1.93,5171,1356,204.13,0.0128,2363
1.57,17700,1620,188.38,0.008,1874
0.79,7850,7443,265.15,0.00607,3345
6.05,7850,1603,146.8,0.008,749
1.803,13790,950.2,300.83,0.01046,820.3
2,9800,517,99.74,0.01,1181
3,15690,2803,301.41,0.00803,1000
3,15690,2041,261.33,0.00803,932
3.66,2010,2476.7,113.76,0.00811,1595
6,9810,1999,93.88,0.00803,990
0.393,1960,4785,132.19,0.008,7785
2.743,6964,1383.1,230.6,0.01262,1629.4
3.12,1451,1025,62.18,0.00394,654
6,12750,2688,270.26,0.011,746
2.6,14710,5500,321,0.0077,1524
2.5,1667,346,31.96,0.0131,1014
0.25,15690,1018,198.66,0.00782,4376
2,9000,788,284.63,0.01,1039
3,6860,996,134.13,0.00799,1175
1.57,4900,996,170.69,0.008,1991
4,6860,3328,220.99,0.00585,1126
2.25,2609,748,49.03,0.0131,2000
3.66,6870,2633.3,229.12,0.0126,1680
6,5880,3359,200.02,0.00585,861
2,4021,2687,50.05,0.01,3979
0.79,4900,989,143.56,0.008,3436
3,9800,3335,77.99,0.00578,1988
3,15690,2041,280.71,0.00803,848
3,13730,1997,204.93,0.00803,1188
0.96,1844,392,85.12,0.0129,2445
3,12000,702,222.42,0.01001,711
0.78,2940,3195,137.71,0.008,5263
1.829,6895,3337.1,204.19,0.0113,2668.8
4,13720,2020,300.99,0.01075,650
2.54,17700,1601,228.36,0.008,1054
1.57,9800,3196,223.2,0.008,2314
4.966,11760,779,221.62,0.01,465
2,8000,1548,198.51,0.01,2000
0.914,6895,2671.3,250.93,0.00617,2868.5
3,13730,1001,193.87,0.00799,761
1.602,6975,2226.7,224.46,0.00598,1960.9
3.05,6870,3972.2,256.41,0.00925,1825
1.778,13790,1764.7,322.61,0.01054,817.145
1.5,1177,341,29.68,0.0131,1523
2.08,1461,909,137.21,0.00776,1203
1.75,1814,359,31.88,0.0131,1471
1.93,5270,3769,225.19,0.0128,2810
2.6,11760,2971,271.44,0.0077,1116
10.94,13720,1011,218.2,0.00805,205
2,9800,1493,177.44,0.00578,1267
6,14710,1499,302.22,0.00585,238
5.03,14700,1598,262.36,0.008,499
0.8,12750,4008,249.92,0.00384,2533
1.549,9800,4006,279.86,0.00384,1389
0.6,7840,1660,77.22,0.0085,5967
3,16000,1004,242.65,0.01001,735
4,17650,1499,179.16,0.00585,655
1,13720,5030,178,0.00581,5469
3,15690,2457,322.54,0.01001,897
3.12,2118,600,143.41,0.00993,905
5,4990,1502.6,163.69,0.00811,884
5.8,13720,1486,321.32,0.0108,348
0.96,2344,533,102.44,0.0129,2927
2.6,14710,3156,301.14,0.0077,1093
1.6,14700,2712,311.31,0.008,1250
7,17650,1933,261.28,0.0078,483
2,1216,844,91.21,0.01,1509
2,17650,3441,198.16,0.00578,2306
3,12000,2994.7,315.08,0.00811,808
1.57,4900,2668,224.35,0.008,2615
3.8,9810,2000,287.34,0.0104,756
1,9810,2018,240.53,0.008,2400
6,6860,1531,239.68,0.01075,716
1.727,7100,1997,210.52,0.00558,1760
3.8,11790,1394.4,68.14,0.0104,1385
1.04,1618,214,101.56,0.00993,1051
5.03,14700,3196,314.2,0.008,650
1.57,9800,3261,294.98,0.008,1516
3,13720,1021,320.84,0.00803,396
3,6860,4000,169.31,0.00796,2159
6,14710,1021,219.22,0.0151,640
3.8,17660,2250,204.6,0.0104,1430
1.75,932,249,31.09,0.0131,994
1,13730,1001,193.87,0.00799,1950
2,17650,1095,218.17,0.0108,1174
3,17650,2549,339.03,0.01001,875
2,12000,2336,221.32,0.01,1966
0.96,1991,1021,110.87,0.00996,3510
2,15690,1631,144.76,0.01,2077
0.98,9829,3487,258.24,0.007,2737
3,6770,505,79.13,0.00801,760
1,6963,279,116.25,0.00998,1412
0.99,13630,3988,168.19,0.008,5790
3,9810,2000,166.47,0.00795,1505
3.49,2940,1005,80.89,0.008,1082
2.6,14710,2258.3,129.19,0.0077,1919
6,13930,1978,317.91,0.00778,330
3,9810,501,268.78,0.00801,440
3,6860,4000,217.06,0.00801,1889
0.79,9800,1613,289.86,0.00607,1795
2,9800,3441,299.79,0.00578,1139
1.57,9800,2690,128,0.008,3162
1,15690,2736,320.6,0.0108,2061
5.03,14700,2709,250.91,0.008,823
3.048,13893,1017.2,295,0.00932,546.325
3,15690,1493,280.71,0.00578,540
1.57,7850,4979,278.09,0.008,2023
1.73,6870,4083.3,232.77,0.00951,2450
4.966,12000,1333,303.42,0.01,412
1.25,1853,1213,121.19,0.01,3010
2,10010,755.6,300.56,0.00811,763
2,15690,566,112.53,0.01,1044
2,9800,1497,198.13,0.01,1795
3.048,13824,1017.2,308.81,0.00932,501.56
1.645,19620,2694.4,304.06,0.00783,1593
2.51,2940,990,175.91,0.008,1175
4.966,16000,1785,328.62,0.01,420
10.94,13720,1016,167.3,0.00805,256
1.93,7030,2739,228.96,0.0128,2373
1.57,12750,1606,136.07,0.008,2130
0.79,9800,3198,172.38,0.00607,4087
1.008,13830,500,117.58,0.00775,1330
3.8,9810,2777.8,189.41,0.0104,1480
1,6860,2000,119.03,0.00801,3610
4.966,11760,807,303.76,0.01,295
6,7850,2016.7,279.04,0.0107,684
0.78,7850,4961,256.05,0.008,3177
1.57,9800,2234,219.26,0.008,2032
1.9,9800,3312,267.89,0.0068,1663
3,13730,2008,275.45,0.00799,857
3,6860,4015,249.31,0.00781,1681
6,13930,2005,244.96,0.00771,550
1,14000,1307,121.99,0.01,3369
0.79,9800,4984,289.86,0.00607,2146
1,15690,1499,302.32,0.00581,1124
2,2795,346,63.71,0.01,992
3,13720,1996,239.79,0.0108,1204
6,18010,500.5,257.62,0.00798,200
3.49,12750,999,82.74,0.008,914
5,9800,1499,239.59,0.00585,433
1.75,2569,783,69.89,0.0131,2431
4.966,10000,386,213.67,0.01,341
3,11760,530,301.83,0.01001,416
6,17550,501,219.24,0.00801,200
1,13418,4134.2,279.22,0.008,3005.2
3,17650,1021,300.56,0.00803,454
4.966,16000,908,327.4,0.01,282
5.03,14700,3190,296.11,0.008,741
3.5,1000,1001,148.61,0.008,653
3.49,7850,1998,260.12,0.008,961
1.75,9971,2541,232.26,0.008,1962
1,310,99,88.57,0.012,557
1.359,7030,4035,251.75,0.00558,2470
4.966,9800,5122,208.65,0.01,1724
1,6860,5072,219.9,0.00581,3297
0.98,6992,3578,250.52,0.007,3073
5.56,6870,2777.8,233.63,0.0094,1014
3,9810,1054,295.96,0.00781,605
6,19610,1540,259.99,0.01075,615
2,7840,4944,240.12,0.00578,2220
2,17650,517,102.08,0.01,923
3,3000,541,126.5,0.01001,941
3.12,1304,1081,63.34,0.00394,655
2,17650,1083,321.64,0.0108,650
0.6,1265,1161,93.34,0.00999,4513
0.79,7850,5004,255.02,0.00607,2959
3.048,6964,4162.9,205.2,0.00953,2204.7
3,17650,1493,118.08,0.00578,1000
2,10000,1177,197.36,0.01,1650
1.57,4900,1601,120.52,0.008,2906
3,17650,983,238.79,0.008,618
3,13730,4004,171.4,0.00781,2360
3.658,10336,2027.5,245.74,0.0134,1296.8
1.04,2050,767,46.2,0.00394,1564
6,14710,519,219.22,0.0151,446
2,2246,1127,123.91,0.01,2021
0.96,2363,1949,130.53,0.00996,4277
4,11990,4019.6,223.65,0.00811,1412
1,14000,1359,193.52,0.01,2527
2,5880,1001,200.02,0.0108,1825
0.91,6895,5410,199.72,0.00622,4644
2.5,6963,872,145.92,0.00998,1493
4,13720,1509,77.61,0.00803,1088
3,5020,1000.1,163.66,0.00811,1175
1.75,824,388,63.2,0.01,1001
2,17650,1493,178,0.00578,1149
2,5880,985,221.21,0.00795,1360
1,13730,1994.4,198.85,0.0108,3295
0.305,13720,3573,315.02,0.00472,3185
0.5,7840,2786,179.32,0.00792,5280
5.56,6870,1341.7,253.96,0.0126,775
4,14710,4982,259.14,0.00585,1360
1,3040,1317,60.5,0.00607,3502
0.79,12750,989,249.92,0.008,1671
3.8,14710,671,299.13,0.0104,383
0.6,2471,511,69.75,0.00999,3900
4.966,13720,3742,316.99,0.01,829
2,4021,959,116.81,0.00998,1974
3,17650,498,260.24,0.0108,423
3.12,1971,282,138.58,0.00993,484
5.37,13720,1505,239.79,0.0082,544
0.2,101.3,2650,13.9,0.004,6608
3,2010,1256.6,202.27,0.00811,928
1,6860,1517,178.48,0.0108,3200
0.79,7850,5004,219.77,0.00607,3920
3,17650,2000,315.06,0.00801,775
1.04,1736,808,54.2,0.00394,1550
2,8924,1956,146.72,0.00998,2379
3.8,17660,4888.9,214.92,0.0074,2046
2.5,1961,335,31.78,0.0131,1009
4,13720,5013,280.49,0.00585,1158
0.778,7840,3199,217.69,0.00807,3720
4,18020,1504.1,347.63,0.00811,310
1.6,14700,2712,302.15,0.008,1352
0.96,1265,1226,113.73,0.00996,3513
3,13970,2533.9,326.6,0.00811,625
2,13720,1517,320.84,0.0108,793
0.96,1402,833,80.52,0.00996,3144
1.57,14700,2696,198.77,0.008,2557
1,17650,5030,321.15,0.00581,2638
1.2,294,200,60,0.012,995
3,13720,523,240.86,0.01001,514
3.49,12750,999,272.46,0.008,489
2,13720,3706,299.91,0.00578,1190
0.8,112,101,24.54,0.008,480
5.34,17650,1010,311.93,0.0082,277
0.61,187,299.7,102.97,0.0093,1550
1,5880,5051,220.12,0.00581,3373
1.27,11063,2028.6,263.04,0.0141,2236.6
1.57,17650,3987,286.09,0.00802,2580
1.57,17650,979,285.12,0.00802,830
2.743,6964,2657.8,248.36,0.01262,1875.7
1.57,17700,1620,206.78,0.008,1746
4.966,14000,3361,236.99,0.01,1265
3.66,12020,3030.7,224.57,0.00811,1217
2.51,4900,996,221.31,0.008,1126
2,13720,1207,176.39,0.01,1480
2,6860,1504,241.16,0.0108,1895
3,6860,2002,232.02,0.00799,1275
1.8,9800,1655,251.58,0.0085,1523
0.914,6895,1356,250.52,0.00617,2475.7
0.864,7210,2012,210.2,0.01077,3400
1,2059,999,53.63,0.00607,2752
0.243,1510,2157,63,0.008,9097
1,733,98,24.91,0.012,649
3,17550,1034,92.95,0.00785,1029
3,14020,2044,317.05,0.00781,609
3.66,6870,1355.6,243.37,0.0126,1151
0.914,6895,976.3,221.61,0.0128,2880.1
2,10000,363,109.16,0.01,918
3.66,6870,4166.7,211.89,0.00921,1936
0.68,101.3,549.9,29.9,0.006,1742
6,7850,1525,279.04,0.0107,574
4.966,10000,1543,290.38,0.01,529
6,9800,2757,290.97,0.0082,590
1.6,9800,2707,269.88,0.008,1651
4.991,4070,406,245.13,0.015,499
1,9810,1994.4,180.06,0.0108,3371
2,15690,909,191.16,0.01,1189
0.5,15690,2014,311.54,0.00805,2256
2.25,1844,184,47.6,0.01,510
2,6860,1493,280.15,0.00578,1031
4.966,13720,329,314.02,0.01,168
0.914,6895,3851,221.17,0.00622,3690.9
0.6,216,185,41.77,0.0101,1185
5,19610,5003,177.71,0.00585,1686
4.966,13720,2568,318.45,0.01,565
1,310,200,95.23,0.006,523
2,17650,2118,301.67,0.00578,915
2.511,9530,6984.3,270.89,0.00545,2094.1
2.6,9810,4000,271.95,0.0051,1175
5.34,11760,1010,289.62,0.0082,281
2,1981,365,70.87,0.01,990
2,5000,752.7,163.84,0.00811,1446
0.792,9800,1594,300.85,0.00607,1710
10.94,9800,1516,199.9,0.00805,323
2.456,5021,1130,217.57,0.0152,1811
4,17650,3328,260.87,0.00585,1009
4,13720,1010,58.38,0.01075,1038
0.5,5880,1495,138.92,0.00792,5000
2,17650,546,301.67,0.0108,523
2.54,17700,1606,311.96,0.008,686
1.93,5171,1369.6,252.57,0.0128,1977.9
1,9810,3986,224.39,0.00785,3700
2,17990,2004.2,256.8,0.00811,1484
3,9800,498,259.82,0.0108,609
5.34,9800,1500,259.82,0.0082,512
3.658,17160,2038.9,328.76,0.0134,886
6,11760,775,218.54,0.0151,547
2,14000,2631,130.05,0.01,3256
2,17650,2784,260.24,0.00805,1791
1,15690,800,110.38,0.01,2600
2,14000,1037,117.95,0.01,1585
0.778,17650,2678,279.99,0.00807,2860
1,2059,1655,59.85,0.00607,3745
15,9800,2002,239.5,0.00805,271
1.75,7043,2564,272.91,0.008,1815
