d,p,t,l,m,c
0.0104,9810.0,218.26,3.8,894.4,756.0
0.01,12000.0,132.86,1.0,1411.0,3325.0
0.01001,11760.0,225.56,3.0,2623.0,1444.0
0.0126,6645.0,241.94,4.877,1322.2,933.1
0.00607,14700.0,214.26,0.79,2708.0,3200.0
0.00811,7010.0,275.72,1.0,1002.3,2119.0
0.00801,13730.0,192.73,3.0,501.0,474.0
0.00585,13720.0,178.46,6.0,3380.0,848.0
0.0082,19610.0,198.14,5.34,1500.0,668.0
0.00585,19610.0,176.56,4.0,1499.0,673.0
0.00785,3040.0,56.91,1.0,1097.0,3678.0
0.00805,13720.0,260.19,1.0,1507.0,1732.0
0.01,2080.0,43.5,0.35,1909.9,7330.0
0.00811,14010.0,325.8,2.0,1003.6,581.0
0.00998,6963.0,146.16,1.5,2582.0,3488.0
0.008,14700.0,312.16,1.57,4973.0,2127.0
0.008,14700.0,224.43,1.6,3191.0,2577.0
0.0128,6895.0,227.89,1.93,2766.2,2407.0
0.00801,9810.0,283.0,3.0,3987.0,1334.0
0.008,7850.0,154.97,1.57,1601.0,2340.0
0.0108,13720.0,178.92,2.0,1511.0,1756.0
0.00581,17650.0,260.24,1.0,5030.0,4025.0
0.0104,19610.0,342.82,3.8,2283.0,709.0
0.00999,1775.0,96.18,0.6,1149.0,4876.0
0.00782,6860.0,99.09,0.25,1504.0,7937.0
0.008,3008.0,142.14,3.5,3023.0,1734.0
0.008,1930.0,121.01,0.393,4795.0,7650.0
0.00785,17650.0,217.06,3.0,1120.0,733.0
0.00578,13720.0,117.76,2.0,1493.0,1386.0
0.0104,17650.0,238.79,3.8,1286.0,744.0
0.00796,9810.0,177.53,1.0,4000.0,4720.0
0.0108,14710.0,280.73,3.0,995.0,669.0
0.008,7850.0,163.09,1.57,1001.0,1849.0
0.008,9971.0,274.14,1.75,6380.0,2411.0
0.008,4900.0,199.93,1.57,4005.0,3220.0
0.008,13730.0,139.87,1.0,1997.0,3590.0
0.01075,9800.0,298.91,5.0,1010.0,433.0
0.01,18000.0,336.66,4.966,3119.0,730.0
0.00811,4980.0,163.55,3.0,1500.7,1456.0
0.0082,9800.0,303.79,6.0,2757.0,517.0
0.0082,14710.0,300.05,5.37,1500.0,409.0
0.00581,14710.0,198.86,1.0,3353.0,3635.0
0.00811,12000.0,314.27,3.0,1254.4,484.0
0.01075,11760.0,259.3,6.0,995.0,387.0
0.00578,7840.0,280.09,3.0,1493.0,696.0
0.008,7850.0,285.09,1.57,1537.0,1437.0
0.01075,19610.0,301.17,6.0,992.0,318.0
0.00578,14710.0,260.17,3.0,5029.0,1660.0
0.00578,15690.0,260.3,3.0,4997.0,1782.0
0.00581,5880.0,159.44,1.0,3353.0,3712.0
0.01,1961.0,129.86,1.5,1244.0,2528.0
0.00999,883.0,75.55,0.6,709.0,3903.0
0.008,4900.0,130.43,1.57,1595.0,2840.0
0.01,11760.0,229.69,2.0,4100.0,2797.0
0.00585,6860.0,180.08,4.0,3328.0,1300.0
0.008,6860.0,164.23,0.99,1012.0,2500.0
0.01,2932.0,124.16,1.0,952.0,3479.0
0.006,204.0,38.72,1.0,198.0,551.0
0.0082,15690.0,331.28,5.34,1999.0,361.0
0.008,14700.0,263.39,5.03,3207.0,910.0
0.008,17700.0,237.74,2.54,1606.0,1026.0
0.00781,9610.0,257.71,3.0,4015.0,1505.0
0.0104,17650.0,276.8,3.8,3359.0,1465.0
0.0112,10446.0,265.67,3.66,6495.0,2050.0
0.00805,17650.0,322.1,15.0,1986.0,180.0
0.00782,11760.0,178.65,0.25,1990.0,6422.0
0.0101,314.0,39.83,0.6,141.0,1187.0
0.0108,11760.0,319.48,3.0,1996.0,746.0
0.00581,13720.0,219.33,1.0,1499.0,1711.0
0.00781,17550.0,259.36,3.0,1984.0,1039.0
0.0151,17650.0,198.62,6.0,519.0,427.0
0.006,101.3,28.5,0.68,74.2,357.0
0.008,14700.0,270.51,1.6,3994.0,2420.0
0.008,10085.0,234.83,1.75,5186.0,2882.0
0.0108,7850.0,259.51,3.0,1994.4,1350.0
0.01,16000.0,194.61,1.0,792.0,1686.0
0.008,2940.0,191.99,2.51,996.0,1139.0
0.00578,15690.0,138.63,3.0,1493.0,893.0
0.00805,17650.0,302.2,10.94,2036.0,291.0
0.00796,13730.0,119.76,3.0,2000.0,1573.0
0.0104,19610.0,249.64,3.8,3303.0,1721.0
0.00811,18030.0,256.96,3.66,1517.2,716.0
0.00932,7274.0,249.14,3.048,4124.3,1853.659
0.00803,11760.0,319.48,4.0,1992.0,430.0
0.0082,19610.0,117.7,5.34,1500.0,846.0
0.01001,9800.0,207.76,3.0,1162.0,1085.0
0.00578,7840.0,240.96,3.0,5029.0,1861.0
0.0152,5070.0,198.46,2.456,1510.0,2106.0
0.0128,5270.0,205.02,1.93,1356.0,2362.0
0.00801,17650.0,299.63,3.0,4060.0,1623.0
0.01,2667.0,155.93,2.0,1887.0,2498.0
0.00601,1128.0,59.25,1.0,540.0,1721.0
0.00811,2990.0,223.83,3.0,3002.8,1453.0
0.00607,9800.0,143.07,0.79,2708.0,4134.0
0.0068,7850.0,275.0,1.2,3916.7,2186.0
0.01,1804.0,55.76,1.0,279.0,1519.0
0.0106,6902.0,111.96,0.76,1451.0,4543.0
0.008,7850.0,275.19,1.57,1606.0,1540.0
0.00801,13730.0,208.07,3.0,2000.0,1122.0
0.01075,9800.0,158.26,6.0,1528.0,840.0
0.006,101.3,13.0,0.3,143.2,1336.0
0.00799,6860.0,184.64,1.0,2002.0,3150.0
0.00795,11760.0,56.56,2.0,2004.0,2640.0
0.0131,3334.0,32.33,1.75,332.0,1459.0
0.0108,14710.0,239.29,1.0,1520.0,2136.0
0.01,14000.0,199.19,1.0,2107.0,3392.0
0.008,17550.0,336.13,3.0,2000.0,653.0
0.00578,15690.0,157.89,3.0,5029.0,2605.0
0.00811,3010.0,223.78,3.66,1009.6,735.0
0.00799,13730.0,287.7,1.0,1012.0,1300.0
0.0134,15594.0,320.28,3.658,2043.4,832.4
0.00607,9800.0,289.86,0.792,2659.0,2010.0
0.01001,13720.0,240.86,3.0,5274.0,2720.0
0.0077,13720.0,271.98,2.1,1522.0,930.0
0.01,15690.0,326.93,4.966,2897.0,674.0
0.00805,9800.0,218.1,10.94,1516.0,295.0
0.00996,912.0,40.41,0.96,183.0,1057.0
0.00578,5880.0,159.44,3.0,4997.0,2326.0
0.007,6992.0,278.04,0.98,2469.0,2503.0
0.011,9800.0,269.88,6.0,2296.0,715.0
0.008,9810.0,244.55,3.49,2004.0,998.0
0.008,12750.0,291.59,1.57,4000.0,1851.0
0.0141,11029.0,297.58,1.524,2028.6,1504.7
0.00799,13730.0,214.32,1.0,2008.0,2740.0
0.01,941.0,72.66,2.25,528.0,1036.0
0.00803,13720.0,325.62,6.0,1997.0,295.0
0.007,6941.0,261.21,0.56,2411.0,3510.0
0.0129,1491.0,83.6,0.96,411.0,2432.0
0.00785,17550.0,287.21,1.0,1987.0,1900.0
0.008,9800.0,207.09,1.57,996.0,1480.0
0.008,7850.0,242.12,0.78,3912.0,3328.0
0.0131,1549.0,53.3,2.75,1157.0,2030.0
0.01,16000.0,150.42,2.0,2045.0,2500.0
0.00801,13730.0,83.46,3.0,2000.0,1714.0
0.01001,19610.0,346.7,4.966,774.0,200.0
0.00781,9810.0,280.9,3.0,2036.0,822.0
0.0129,2560.0,143.09,0.96,1022.0,3934.0
0.00795,13720.0,260.19,2.0,985.0,825.0
0.00778,17360.0,80.99,6.0,1059.0,580.0
0.0141,11097.0,273.93,1.524,1620.4,1779.2
0.01,10000.0,292.59,4.966,4277.0,1150.0
0.01,3011.0,86.42,2.5,459.0,1028.0
0.00581,13720.0,76.41,1.0,1499.0,2721.0
0.01,18000.0,140.79,2.0,776.0,1183.0
0.00803,11760.0,259.3,3.0,1015.0,628.0
0.008,14700.0,330.83,1.6,3978.0,1439.0
0.0134,8660.0,255.08,3.658,2034.8,1351.9
0.01,16000.0,325.23,4.966,4108.0,987.0
0.00999,1422.0,55.19,0.6,458.0,3445.0
0.0151,6463.0,233.27,3.178,2230.0,1619.0
0.008,14710.0,131.8,3.49,999.0,778.0
0.01105,9800.0,281.01,1.0,962.0,1765.0
0.008,108.0,62.24,1.765,100.0,230.0
0.01,3344.0,125.02,1.25,984.0,2982.0
0.01,8000.0,186.31,2.0,580.0,1208.0
0.01,2609.0,128.72,1.5,1099.0,2516.0
0.0134,17278.0,306.95,3.658,2040.0,1002.3
0.00932,11135.1,258.42,3.048,1033.4,698.59
0.01001,13720.0,311.5,3.0,791.0,479.0
0.01,13720.0,237.21,4.966,4605.0,1670.0
0.0082,9800.0,199.93,5.34,1010.0,534.0
0.01,14000.0,124.84,2.0,1825.0,2420.0
0.01,15690.0,94.37,1.0,365.0,1504.0
0.00585,17660.0,220.04,6.0,3305.6,802.0
0.00607,12750.0,209.1,0.79,2708.0,3206.0
0.00998,4021.0,105.44,1.0,1227.0,3868.0
0.00803,13720.0,57.42,4.0,1509.0,1147.0
0.0146,15690.0,301.41,6.0,2031.0,736.0
0.01075,9800.0,279.86,5.0,1010.0,487.0
0.00798,17980.0,257.55,6.0,2000.8,613.0
0.008,14700.0,250.07,0.78,1603.0,2101.0
0.01,3403.0,74.6,1.25,469.0,2009.0
0.012,294.0,110.0,1.2,400.0,1413.0
0.00796,17650.0,156.6,3.0,4000.0,2639.0
0.01,3168.0,151.84,2.0,1701.0,2501.0
0.00951,6870.0,202.79,1.73,1991.7,2370.0
0.01,2000.0,19.0,0.35,2291.8,9000.0
0.00811,12000.0,223.52,2.0,1001.4,1092.0
0.00781,13530.0,112.69,3.0,951.0,912.0
0.0131,2108.0,44.64,3.0,744.0,1490.0
0.00805,13720.0,319.89,1.0,2773.0,1477.0
0.00811,17980.0,347.63,3.66,1250.8,283.0
0.0082,9800.0,118.06,5.34,1010.0,669.0
0.008,7850.0,96.68,0.78,1619.0,4264.0
0.008,14700.0,270.51,0.78,1005.0,1443.0
0.00798,11990.0,314.53,6.0,3021.2,438.0
0.00803,17650.0,301.67,4.0,2831.0,923.0
0.00607,1147.0,57.65,1.0,1434.0,3076.0
0.00801,17650.0,254.17,3.0,4000.0,1885.0
0.00795,9800.0,281.01,2.0,1495.0,1087.0
0.00801,6860.0,83.1,1.0,1000.0,3010.0
0.00585,13720.0,239.79,6.0,1499.0,333.0
0.008,9800.0,297.85,2.54,2740.0,1016.0
0.00811,4990.0,253.75,3.0,4024.2,1651.0
0.00996,451.0,63.57,0.96,511.0,1868.0
0.008,14710.0,297.11,3.49,1001.0,431.0
0.00585,6860.0,118.08,4.0,3328.0,1584.0
0.01,3000.0,135.19,4.966,3424.0,1809.0
0.01,5000.0,247.71,2.0,798.0,1359.0
0.01,18000.0,154.44,2.0,1696.0,2152.0
0.00801,9810.0,234.56,3.0,500.0,509.0
0.00399,11760.0,158.29,0.5,4444.0,6275.0
0.00951,6870.0,210.34,3.05,2736.1,1860.0
0.00585,11760.0,318.55,4.0,5003.0,848.0
0.008,17700.0,342.83,2.54,754.0,308.0
0.0108,13720.0,260.19,2.0,2717.0,1825.0
0.01,3040.0,40.38,2.0,1490.0,2913.0
0.01001,3000.0,214.46,3.0,3032.0,1822.0
0.01,15690.0,98.44,1.0,333.0,1423.0
0.00805,11790.0,299.92,2.0,3333.3,1134.0
0.015,4150.0,231.84,4.839,665.0,744.0
0.008,9800.0,289.86,1.57,3989.0,1619.0
0.00622,10343.0,227.61,0.914,5302.0,4574.2
0.0128,8274.0,262.0,1.93,2726.0,1915.0
0.008,13730.0,320.91,0.99,2008.0,1290.0
0.01001,19610.0,349.11,3.0,3424.0,1123.0
0.00581,15690.0,259.26,1.0,4998.0,3801.0
0.008,17700.0,280.02,0.78,2679.0,2841.0
0.0128,6895.0,225.51,1.93,3823.9,2545.8
0.01001,9800.0,206.87,3.0,1515.0,1257.0
0.00617,6895.0,209.52,0.914,2752.7,3308.9
0.008,14700.0,189.68,0.79,995.0,1910.0
0.008,14710.0,274.6,3.49,2004.0,764.0
0.00585,14710.0,321.16,4.0,1499.0,326.0
0.00785,7100.0,60.4,1.0,351.2,1543.0
0.00578,7840.0,218.78,2.0,4944.0,2389.0
0.01,794.0,112.98,2.25,1272.0,1518.0
0.0108,13720.0,227.45,5.8,1007.0,491.0
0.0093,114.0,89.3,1.219,119.3,449.0
0.0108,17650.0,136.36,2.0,546.0,916.0
0.00558,7030.0,208.84,1.727,1997.0,1770.0
0.00801,17650.0,146.51,1.0,2000.0,3280.0
0.01075,19610.0,322.51,6.0,2758.0,698.0
0.00607,9800.0,209.09,0.79,2689.0,3140.0
0.00803,11760.0,298.8,4.0,3346.0,792.0
0.008,2995.0,208.22,1.8,2006.0,2093.0
0.00581,9800.0,219.7,1.0,5051.0,3725.0
0.0113,13824.0,276.19,1.829,673.9,779.2
0.00805,17650.0,280.98,1.0,1005.0,1163.0
0.00607,14710.0,330.89,0.792,2199.0,1250.0
0.00998,7012.0,111.39,2.5,789.0,1490.0
0.0077,14710.0,147.83,2.6,1750.0,1489.0
0.01001,11760.0,302.71,3.0,4201.0,1254.0
0.01,3423.0,124.86,1.25,1458.0,3312.0
0.008,17700.0,346.59,1.57,1601.0,673.0
0.0131,2089.0,51.8,1.75,1074.0,2978.0
0.01,3138.0,48.85,1.0,272.0,1519.0
0.01,9800.0,199.7,2.0,871.0,1329.0
0.00811,2980.0,134.08,4.0,4020.3,2097.0
0.0131,1177.0,29.44,1.5,339.0,1520.0
0.00796,9810.0,226.35,1.0,2000.0,2370.0
0.00578,13730.0,299.25,2.0,3194.4,1044.0
0.008,14727.0,287.46,1.0,1784.8,1702.7
0.01,17650.0,154.03,2.0,623.0,919.0
0.01,13720.0,116.81,2.0,1684.0,2295.0
0.00585,9800.0,299.79,5.0,4982.0,789.0
0.01,10000.0,199.16,2.0,871.0,1328.0
0.00998,5001.0,113.02,1.0,270.0,1455.0
0.00993,971.0,138.21,2.08,698.0,1177.0
0.01,18000.0,101.78,1.0,373.0,1478.0
0.0077,11760.0,172.66,2.6,2971.0,1907.0
0.008,6860.0,248.27,1.0,2013.0,2730.0
0.008,12750.0,274.44,3.49,2004.0,749.0
0.0131,1824.0,40.55,2.5,564.0,1450.0
0.00581,17650.0,178.7,1.0,1499.0,2037.0
0.0108,15690.0,279.73,1.0,1508.0,1677.0
0.0141,11063.0,268.08,1.524,1017.0,1539.4
0.00811,7000.0,185.82,2.0,4005.4,2723.0
0.0104,14710.0,102.31,3.8,2269.4,1884.0
0.00935,7030.0,280.13,2.007,1174.0,1380.0
0.01,1677.0,74.38,1.5,448.0,1510.0
0.01,13720.0,98.69,2.0,308.0,728.0
0.01,1442.0,75.72,1.0,577.0,2483.0
0.01,18000.0,337.09,4.966,1668.0,414.0
0.00935,7030.0,281.45,1.727,2025.0,1880.0
0.00805,15690.0,280.71,0.5,1507.0,2466.0
0.0131,1373.0,29.26,2.0,273.0,1015.0
0.00932,11066.1,198.71,3.048,2033.0,1379.21
0.008,14700.0,216.26,2.44,1029.0,827.0
0.0082,19610.0,301.73,5.34,1500.0,423.0
0.00801,13730.0,219.41,1.002,998.0,1670.0
0.00393,5100.0,72.79,1.5,1617.5,2019.0
0.008,6860.0,137.19,1.0,2003.0,3770.0
0.00607,14710.0,238.65,0.792,2208.0,2450.0
0.01,824.0,84.91,1.5,623.0,1526.0
0.01,10000.0,138.26,1.0,2182.0,4281.0
0.008,12750.0,255.14,1.97,996.0,861.0
0.00801,17650.0,71.84,3.0,2000.0,1799.0
0.00811,18010.0,346.36,3.66,4980.3,1132.0
0.0077,14710.0,324.93,2.6,2805.6,768.0
0.0108,17650.0,322.14,3.0,995.0,494.0
0.00803,13730.0,196.82,6.0,1002.0,400.0
0.00782,9810.0,188.72,3.0,4000.0,1900.0
0.012,294.0,73.0,1.8,400.0,1125.0
0.00811,18030.0,256.96,4.0,3998.4,1613.0
0.00801,13730.0,240.73,3.0,501.0,396.0
0.00998,6963.0,107.47,1.5,919.0,2454.0
0.0077,14710.0,265.31,2.6,2470.0,1128.0
0.01,9800.0,194.52,2.0,846.0,1330.0
0.00801,6860.0,81.19,1.0,2000.0,4100.0
0.00801,13730.0,67.38,1.002,501.0,1620.0
0.01077,7030.0,226.37,0.864,4050.0,4100.0
0.0107,7850.0,219.98,4.0,2016.7,1232.0
0.00394,2569.0,58.17,2.08,675.0,762.0
0.01001,5000.0,239.78,3.0,1152.0,1096.0
0.00932,18029.8,316.82,3.048,2053.3,859.682
0.00803,6860.0,92.17,6.0,990.0,670.0
0.0101,265.0,30.14,0.6,111.0,993.0
0.00932,11135.1,239.06,3.048,2034.3,1173.038
0.00811,10020.0,301.16,3.0,751.1,522.0
0.008,7850.0,250.07,1.57,4011.0,2226.0
0.0134,17271.0,346.75,3.658,2025.4,693.6
0.01,13720.0,325.62,2.0,3859.0,1411.0
0.011,12750.0,300.75,6.0,2106.0,486.0
0.0108,13720.0,299.91,2.0,1526.0,923.0
0.008,4900.0,220.23,0.78,3222.0,3745.0
0.0093,208.0,111.07,1.829,299.7,635.0
0.00932,17960.9,316.57,3.048,2037.1,845.495
0.011,15700.0,160.08,1.0,961.1,2304.0
0.012,543.0,33.45,1.0,129.0,782.0
0.0128,6895.0,137.37,1.93,1966.2,2829.7
0.008,480.0,66.43,0.393,4707.0,6663.0
0.00805,9800.0,278.89,1.0,3302.0,2139.0
0.00778,7060.0,79.08,6.0,1992.0,1060.0
0.00811,14020.0,326.91,3.66,750.3,255.0
0.00785,13830.0,150.88,3.0,1952.0,1375.0
0.008,13730.0,210.09,0.99,3988.0,4800.0
0.01001,16000.0,243.93,3.0,1490.0,964.0
0.00782,14710.0,279.75,0.25,1504.0,3087.0
0.01,3020.0,51.9,0.35,2673.8,10500.0
0.0141,11029.0,280.21,1.27,2031.3,1955.9
0.00993,569.0,99.27,2.08,225.0,578.0
0.00996,1599.0,112.8,0.96,1123.0,3497.0
0.01,17650.0,338.06,4.966,584.0,190.0
0.01,10000.0,99.87,1.0,551.0,2211.0
0.00585,13720.0,158.07,4.0,3308.0,1343.0
0.01001,11760.0,298.8,3.0,5648.0,1704.0
0.0108,7840.0,219.88,1.0,1514.0,2767.0
0.00811,5000.0,254.49,2.0,3014.2,1911.0
0.01001,10000.0,200.73,3.0,355.0,525.0
0.0129,2452.0,49.44,0.96,207.0,1480.0
0.0107,7850.0,241.07,4.0,2016.7,1131.0
0.00785,13730.0,270.46,3.0,1981.0,834.0
0.0101,265.0,38.76,0.6,446.0,2175.0
0.00622,7030.0,179.79,0.914,1667.0,3083.0
0.0108,5880.0,220.12,1.0,1517.0,3049.0
0.008,17700.0,288.26,2.54,1606.0,804.0
0.00998,4217.0,86.1,2.0,346.0,984.0
0.00996,2805.0,120.54,0.96,1678.0,4284.0
0.00998,4021.0,100.45,3.0,270.0,511.0
0.006,405.0,62.89,1.0,200.0,590.0
0.0126,6870.0,233.2,5.56,677.8,589.0
0.01,402.0,61.89,1.0,100.0,551.0
0.00801,9810.0,94.83,3.0,2000.0,1746.0
0.01,14000.0,191.93,2.0,1848.0,1916.0
0.008,9800.0,185.67,1.6,2701.0,2490.0
0.00993,1353.0,100.41,1.04,212.0,1062.0
0.008,12750.0,300.75,2.44,2657.0,933.0
0.008,2974.0,150.78,1.0,1001.0,2763.0
0.00801,13730.0,104.76,3.0,2000.0,1609.0
0.00585,15690.0,301.41,6.0,3359.0,546.0
0.01,2677.0,43.38,1.75,148.0,517.0
0.00801,17650.0,176.16,1.0,500.0,1090.0
0.00802,17650.0,224.37,1.57,1001.0,1060.0
0.00785,7100.0,67.59,1.0,708.5,2710.0
0.00617,6895.0,251.96,1.829,1342.4,1356.5
0.00996,2422.0,40.1,0.96,270.0,1555.0
0.007,3394.0,206.74,0.56,2904.0,5174.0
0.00999,1314.0,95.66,0.6,1101.0,4496.0
0.01001,19610.0,346.31,3.0,3449.0,1180.0
0.0131,1000.0,41.7,1.5,851.0,2585.0
0.00801,13630.0,288.66,1.002,998.0,1200.0
0.0131,2677.0,41.71,1.5,645.0,2564.0
0.00775,6770.0,256.16,1.008,4000.0,2730.0
0.00801,13730.0,232.54,3.0,1000.0,662.0
0.0151,14710.0,198.86,6.0,775.0,552.0
0.00811,2000.0,112.07,5.0,1506.3,829.0
0.0108,11760.0,198.01,1.0,1999.0,3169.0
0.01075,6860.0,220.56,6.0,1528.0,758.0
0.00578,17650.0,177.54,3.0,3335.0,1737.0
0.0128,5270.0,148.87,1.93,2617.0,3242.0
0.00805,9800.0,279.8,15.0,2002.0,231.0
0.00585,13720.0,219.33,6.0,3370.0,738.0
0.008,9800.0,200.83,1.57,3234.0,2677.0
0.00811,4990.0,253.34,2.0,4025.0,2215.0
0.008,14700.0,258.23,1.57,3978.0,2643.0
0.008,12750.0,310.68,2.54,4011.0,1121.0
0.01075,6860.0,199.77,4.0,2008.0,1383.0
0.008,9810.0,218.26,0.99,3999.0,3940.0
0.00993,824.0,120.24,3.12,650.0,801.0
0.01,7000.0,178.98,2.0,4392.0,3241.0
0.008,13730.0,210.09,3.0,978.0,736.0
0.01075,6860.0,261.17,6.0,1010.0,530.0
0.00998,4021.0,94.03,3.5,664.0,985.0
0.008,4900.0,157.53,0.78,3966.0,5007.0
0.01075,11760.0,279.51,4.0,2017.0,822.0
0.00585,11760.0,177.73,4.0,4992.0,1581.0
0.008,17650.0,147.45,3.0,508.0,511.0
0.00581,11760.0,279.51,1.0,5030.0,2446.0
0.0108,17650.0,322.14,2.0,1001.0,641.0
0.0104,19620.0,307.54,3.8,3000.0,1130.0
0.0134,18175.0,332.55,3.658,2022.3,901.7
0.008,9800.0,269.88,1.57,1001.0,1166.0
0.01075,6860.0,279.2,4.0,2008.0,923.0
0.008,2940.0,169.96,0.78,2211.0,4413.0
0.00607,9800.0,199.93,0.79,3208.0,3591.0
0.01,12000.0,313.78,2.0,3924.0,1329.0
0.01,10000.0,117.47,1.0,282.0,1389.0
0.01,11760.0,234.88,2.0,3007.0,2146.0
0.00811,4990.0,253.54,5.0,1014.6,551.0
0.01,14000.0,117.95,2.0,977.0,1549.0
0.008,14700.0,276.51,2.44,2190.0,1059.0
0.008,12750.0,260.1,1.57,2737.0,1841.0
0.0134,3491.0,221.78,3.658,2037.5,1478.7
0.008,2007.0,163.46,1.8,2009.0,2258.0
0.00801,13730.0,96.63,1.0,500.0,1630.0
0.006,908.0,92.03,0.8,201.0,760.0
0.00782,9800.0,138.13,0.25,2013.0,7445.0
0.008,4900.0,152.66,1.57,1001.0,2049.0
0.00585,9800.0,158.72,5.0,5003.0,1465.0
0.0108,13720.0,279.51,3.0,989.0,659.0
0.00998,6963.0,115.07,2.5,472.0,988.0
0.00811,18000.0,337.09,4.0,504.8,182.0
0.00811,16000.0,337.53,5.0,2996.1,515.0
0.01001,15690.0,241.31,3.0,1945.0,1179.0
0.0051,9800.0,222.33,2.6,2503.0,1174.0
0.008,1980.0,50.27,0.243,2110.0,9449.0
0.0129,2167.0,64.14,0.96,303.0,2015.0
0.0108,19620.0,299.96,3.0,497.2,317.0
0.008,7850.0,223.91,3.49,1998.0,1117.0
0.01,12000.0,105.8,2.0,668.0,1319.0
0.00811,16020.0,337.25,2.0,2514.3,892.0
0.00778,13830.0,307.97,6.0,1012.0,220.0
0.008,14710.0,212.11,3.49,2004.0,998.0
0.008,2940.0,159.82,0.78,1617.0,4336.0
0.00578,19610.0,300.8,2.0,3441.0,1517.0
0.0129,2491.0,95.5,0.96,523.0,2890.0
0.008,7850.0,260.12,0.78,1597.0,2546.0
0.0134,3050.0,213.88,3.658,2037.5,1516.5
0.0078,9810.0,192.81,6.0,1995.0,660.0
0.0131,3432.0,51.46,2.5,770.0,2008.0
0.00807,14710.0,158.13,0.782,1011.0,2170.0
0.0152,5060.0,219.61,1.627,2170.0,2652.0
0.0108,17650.0,198.16,2.0,1001.0,1186.0
0.0134,13786.0,287.18,3.658,2050.2,936.4
0.00805,9800.0,278.8,10.94,2722.0,400.0
0.00799,13730.0,193.87,1.0,2008.0,2960.0
0.008,9800.0,173.53,1.57,2206.0,2383.0
0.01,11760.0,91.82,1.0,446.0,1898.0
0.00578,11760.0,218.54,3.0,3314.0,1188.0
0.00996,912.0,40.41,0.96,183.0,1057.0
0.00801,9810.0,198.9,1.002,502.0,1400.0
0.00811,6970.0,186.38,2.0,1506.8,1916.0
0.00951,6870.0,179.97,1.73,4277.8,3290.0
0.0134,13841.0,265.27,3.658,2047.9,1090.9
0.0108,6860.0,260.76,3.0,1996.0,1365.0
0.01,4021.0,41.18,2.0,587.0,1497.0
0.00932,11169.5,293.63,3.048,1007.7,591.09
0.00796,9810.0,257.66,1.0,1000.0,1650.0
0.008,7850.0,121.86,0.78,2211.0,4542.0
0.01,15690.0,244.31,4.966,627.0,348.0
0.00607,7850.0,174.16,0.79,2209.0,3332.0
0.008,12750.0,259.08,5.03,1614.0,490.0
0.0151,6463.0,236.25,3.176,2230.0,1612.0
0.006,696.0,29.43,0.5,197.0,1240.0
0.01,1471.0,79.58,1.25,579.0,2027.0
0.01,2707.0,73.96,2.5,456.0,1026.0
0.00951,6870.0,247.34,1.73,2022.2,2020.0
0.01,10000.0,142.73,2.0,1423.0,2072.0
0.00999,2687.0,51.03,0.6,424.0,3491.0
0.01001,3000.0,130.5,3.0,1479.0,1663.0
0.0051,17660.0,307.57,2.6,2280.6,698.0
0.0095,11032.0,286.67,1.84,1383.8,1126.34
0.008,2940.0,224.18,1.57,2212.0,2335.0
0.008,12750.0,227.65,1.57,3245.0,2472.0
0.0126,6870.0,228.69,2.74,677.8,1153.0
0.0108,17650.0,280.98,2.0,2014.0,1453.0
0.00607,17700.0,317.15,0.79,1604.0,1192.0
0.00585,9800.0,139.08,4.0,4951.0,1756.0
0.00998,6963.0,220.84,1.0,1864.0,2891.0
0.01,3177.0,40.52,2.0,172.0,513.0
0.0131,2766.0,44.64,3.0,702.0,1490.0
0.00782,15690.0,210.15,0.25,1504.0,4622.0
0.008,4900.0,188.92,2.51,990.0,1236.0
0.01,18000.0,101.78,1.0,351.0,1423.0
0.008,12750.0,313.69,5.03,1592.0,320.0
0.01001,18000.0,257.52,3.0,346.0,323.0
0.00998,6963.0,105.81,2.5,1700.0,2341.0
0.00607,9800.0,247.62,0.792,4023.0,3030.0
0.00805,9800.0,118.0,10.94,1516.0,416.0
0.00607,12750.0,172.5,0.79,2209.0,3206.0
0.012,298.0,62.0,0.96,200.0,1232.0
0.00811,16030.0,247.6,3.66,501.1,321.0
0.012,294.0,67.0,1.44,400.0,1380.0
0.01075,19610.0,322.51,6.0,1537.0,416.0
0.00998,3040.0,28.4,0.4,1348.0,7287.0
0.008,17650.0,213.94,0.99,2008.0,2840.0
0.0131,2991.0,29.55,2.5,320.0,1011.0
0.00585,5880.0,138.45,4.0,4972.0,1970.0
0.008,4900.0,169.77,3.49,2004.0,1401.0
0.008,15690.0,205.43,1.645,1399.0,1535.0
0.00776,2010.0,97.87,2.08,349.0,737.0
0.008,15690.0,247.93,1.645,1238.0,1139.0
0.008,14700.0,249.01,1.57,2195.0,1705.0
0.0112,10342.1,148.68,3.639,7011.7,4380.49
0.0108,11760.0,259.3,3.0,498.0,508.0
0.01001,13720.0,232.03,3.0,1155.0,844.0
0.00781,13730.0,82.5,3.0,1033.0,1060.0
0.00607,4021.0,43.82,1.0,574.0,1990.0
0.0151,5011.0,187.37,4.019,1180.0,1379.0
0.00785,5100.0,81.4,1.0,1964.4,4317.0
0.00581,13720.0,138.83,1.0,5030.0,6419.0
0.00778,17750.0,110.01,6.0,3921.0,1840.0
0.00585,6860.0,220.56,5.0,1499.0,557.0
0.00805,11760.0,300.77,1.0,3330.0,1732.0
0.008,1000.0,59.41,0.243,2025.0,8085.0
0.00801,13730.0,306.92,3.0,4000.0,1273.0
