d,l,m,p,t,c
0.0104,3.8,894.4,9810.0,218.26,756.0
0.01,1.0,1411.0,12000.0,132.86,3325.0
0.01001,3.0,2623.0,11760.0,225.56,1444.0
0.0126,4.877,1322.2,6645.0,241.94,933.1
0.00607,0.79,2708.0,14700.0,214.26,3200.0
0.00811,1.0,1002.3,7010.0,275.72,2119.0
0.00801,3.0,501.0,13730.0,192.73,474.0
0.00585,6.0,3380.0,13720.0,178.46,848.0
0.0082,5.34,1500.0,19610.0,198.14,668.0
0.00585,4.0,1499.0,19610.0,176.56,673.0
0.00785,1.0,1097.0,3040.0,56.91,3678.0
0.00805,1.0,1507.0,13720.0,260.19,1732.0
0.01,0.35,1909.9,2080.0,43.5,7330.0
0.00811,2.0,1003.6,14010.0,325.8,581.0
0.00998,1.5,2582.0,6963.0,146.16,3488.0
0.008,1.57,4973.0,14700.0,312.16,2127.0
0.008,1.6,3191.0,14700.0,224.43,2577.0
0.0128,1.93,2766.2,6895.0,227.89,2407.0
0.00801,3.0,3987.0,9810.0,283.0,1334.0
0.008,1.57,1601.0,7850.0,154.97,2340.0
0.0108,2.0,1511.0,13720.0,178.92,1756.0
0.00581,1.0,5030.0,17650.0,260.24,4025.0
0.0104,3.8,2283.0,19610.0,342.82,709.0
0.00999,0.6,1149.0,1775.0,96.18,4876.0
0.00782,0.25,1504.0,6860.0,99.09,7937.0
0.008,3.5,3023.0,3008.0,142.14,1734.0
0.008,0.393,4795.0,1930.0,121.01,7650.0
0.00785,3.0,1120.0,17650.0,217.06,733.0
0.00578,2.0,1493.0,13720.0,117.76,1386.0
0.0104,3.8,1286.0,17650.0,238.79,744.0
0.00796,1.0,4000.0,9810.0,177.53,4720.0
0.0108,3.0,995.0,14710.0,280.73,669.0
0.008,1.57,1001.0,7850.0,163.09,1849.0
0.008,1.75,6380.0,9971.0,274.14,2411.0
0.008,1.57,4005.0,4900.0,199.93,3220.0
0.008,1.0,1997.0,13730.0,139.87,3590.0
0.01075,5.0,1010.0,9800.0,298.91,433.0
0.01,4.966,3119.0,18000.0,336.66,730.0
0.00811,3.0,1500.7,4980.0,163.55,1456.0
0.0082,6.0,2757.0,9800.0,303.79,517.0
0.0082,5.37,1500.0,14710.0,300.05,409.0
0.00581,1.0,3353.0,14710.0,198.86,3635.0
0.00811,3.0,1254.4,12000.0,314.27,484.0
0.01075,6.0,995.0,11760.0,259.3,387.0
0.00578,3.0,1493.0,7840.0,280.09,696.0
0.008,1.57,1537.0,7850.0,285.09,1437.0
0.01075,6.0,992.0,19610.0,301.17,318.0
0.00578,3.0,5029.0,14710.0,260.17,1660.0
0.00578,3.0,4997.0,15690.0,260.3,1782.0
0.00581,1.0,3353.0,5880.0,159.44,3712.0
0.01,1.5,1244.0,1961.0,129.86,2528.0
0.00999,0.6,709.0,883.0,75.55,3903.0
0.008,1.57,1595.0,4900.0,130.43,2840.0
0.01,2.0,4100.0,11760.0,229.69,2797.0
0.00585,4.0,3328.0,6860.0,180.08,1300.0
0.008,0.99,1012.0,6860.0,164.23,2500.0
0.01,1.0,952.0,2932.0,124.16,3479.0
0.006,1.0,198.0,204.0,38.72,551.0
0.0082,5.34,1999.0,15690.0,331.28,361.0
0.008,5.03,3207.0,14700.0,263.39,910.0
0.008,2.54,1606.0,17700.0,237.74,1026.0
0.00781,3.0,4015.0,9610.0,257.71,1505.0
0.0104,3.8,3359.0,17650.0,276.8,1465.0
0.0112,3.66,6495.0,10446.0,265.67,2050.0
0.00805,15.0,1986.0,17650.0,322.1,180.0
0.00782,0.25,1990.0,11760.0,178.65,6422.0
0.0101,0.6,141.0,314.0,39.83,1187.0
0.0108,3.0,1996.0,11760.0,319.48,746.0
0.00581,1.0,1499.0,13720.0,219.33,1711.0
0.00781,3.0,1984.0,17550.0,259.36,1039.0
0.0151,6.0,519.0,17650.0,198.62,427.0
0.006,0.68,74.2,101.3,28.5,357.0
0.008,1.6,3994.0,14700.0,270.51,2420.0
0.008,1.75,5186.0,10085.0,234.83,2882.0
0.0108,3.0,1994.4,7850.0,259.51,1350.0
0.01,1.0,792.0,16000.0,194.61,1686.0
0.008,2.51,996.0,2940.0,191.99,1139.0
0.00578,3.0,1493.0,15690.0,138.63,893.0
0.00805,10.94,2036.0,17650.0,302.2,291.0
0.00796,3.0,2000.0,13730.0,119.76,1573.0
0.0104,3.8,3303.0,19610.0,249.64,1721.0
0.00811,3.66,1517.2,18030.0,256.96,716.0
0.00932,3.048,4124.3,7274.0,249.14,1853.659
0.00803,4.0,1992.0,11760.0,319.48,430.0
0.0082,5.34,1500.0,19610.0,117.7,846.0
0.01001,3.0,1162.0,9800.0,207.76,1085.0
0.00578,3.0,5029.0,7840.0,240.96,1861.0
0.0152,2.456,1510.0,5070.0,198.46,2106.0
0.0128,1.93,1356.0,5270.0,205.02,2362.0
0.00801,3.0,4060.0,17650.0,299.63,1623.0
0.01,2.0,1887.0,2667.0,155.93,2498.0
0.00601,1.0,540.0,1128.0,59.25,1721.0
0.00811,3.0,3002.8,2990.0,223.83,1453.0
0.00607,0.79,2708.0,9800.0,143.07,4134.0
0.0068,1.2,3916.7,7850.0,275.0,2186.0
0.01,1.0,279.0,1804.0,55.76,1519.0
0.0106,0.76,1451.0,6902.0,111.96,4543.0
0.008,1.57,1606.0,7850.0,275.19,1540.0
0.00801,3.0,2000.0,13730.0,208.07,1122.0
0.01075,6.0,1528.0,9800.0,158.26,840.0
0.006,0.3,143.2,101.3,13.0,1336.0
0.00799,1.0,2002.0,6860.0,184.64,3150.0
0.00795,2.0,2004.0,11760.0,56.56,2640.0
0.0131,1.75,332.0,3334.0,32.33,1459.0
0.0108,1.0,1520.0,14710.0,239.29,2136.0
0.01,1.0,2107.0,14000.0,199.19,3392.0
0.008,3.0,2000.0,17550.0,336.13,653.0
0.00578,3.0,5029.0,15690.0,157.89,2605.0
0.00811,3.66,1009.6,3010.0,223.78,735.0
0.00799,1.0,1012.0,13730.0,287.7,1300.0
0.0134,3.658,2043.4,15594.0,320.28,832.4
0.00607,0.792,2659.0,9800.0,289.86,2010.0
0.01001,3.0,5274.0,13720.0,240.86,2720.0
0.0077,2.1,1522.0,13720.0,271.98,930.0
0.01,4.966,2897.0,15690.0,326.93,674.0
0.00805,10.94,1516.0,9800.0,218.1,295.0
0.00996,0.96,183.0,912.0,40.41,1057.0
0.00578,3.0,4997.0,5880.0,159.44,2326.0
0.007,0.98,2469.0,6992.0,278.04,2503.0
0.011,6.0,2296.0,9800.0,269.88,715.0
0.008,3.49,2004.0,9810.0,244.55,998.0
0.008,1.57,4000.0,12750.0,291.59,1851.0
0.0141,1.524,2028.6,11029.0,297.58,1504.7
0.00799,1.0,2008.0,13730.0,214.32,2740.0
0.01,2.25,528.0,941.0,72.66,1036.0
0.00803,6.0,1997.0,13720.0,325.62,295.0
0.007,0.56,2411.0,6941.0,261.21,3510.0
0.0129,0.96,411.0,1491.0,83.6,2432.0
0.00785,1.0,1987.0,17550.0,287.21,1900.0
0.008,1.57,996.0,9800.0,207.09,1480.0
0.008,0.78,3912.0,7850.0,242.12,3328.0
0.0131,2.75,1157.0,1549.0,53.3,2030.0
0.01,2.0,2045.0,16000.0,150.42,2500.0
0.00801,3.0,2000.0,13730.0,83.46,1714.0
0.01001,4.966,774.0,19610.0,346.7,200.0
0.00781,3.0,2036.0,9810.0,280.9,822.0
0.0129,0.96,1022.0,2560.0,143.09,3934.0
0.00795,2.0,985.0,13720.0,260.19,825.0
0.00778,6.0,1059.0,17360.0,80.99,580.0
0.0141,1.524,1620.4,11097.0,273.93,1779.2
0.01,4.966,4277.0,10000.0,292.59,1150.0
0.01,2.5,459.0,3011.0,86.42,1028.0
0.00581,1.0,1499.0,13720.0,76.41,2721.0
0.01,2.0,776.0,18000.0,140.79,1183.0
0.00803,3.0,1015.0,11760.0,259.3,628.0
0.008,1.6,3978.0,14700.0,330.83,1439.0
0.0134,3.658,2034.8,8660.0,255.08,1351.9
0.01,4.966,4108.0,16000.0,325.23,987.0
0.00999,0.6,458.0,1422.0,55.19,3445.0
0.0151,3.178,2230.0,6463.0,233.27,1619.0
0.008,3.49,999.0,14710.0,131.8,778.0
0.01105,1.0,962.0,9800.0,281.01,1765.0
0.008,1.765,100.0,108.0,62.24,230.0
0.01,1.25,984.0,3344.0,125.02,2982.0
0.01,2.0,580.0,8000.0,186.31,1208.0
0.01,1.5,1099.0,2609.0,128.72,2516.0
0.0134,3.658,2040.0,17278.0,306.95,1002.3
0.00932,3.048,1033.4,11135.1,258.42,698.59
0.01001,3.0,791.0,13720.0,311.5,479.0
0.01,4.966,4605.0,13720.0,237.21,1670.0
0.0082,5.34,1010.0,9800.0,199.93,534.0
0.01,2.0,1825.0,14000.0,124.84,2420.0
0.01,1.0,365.0,15690.0,94.37,1504.0
0.00585,6.0,3305.6,17660.0,220.04,802.0
0.00607,0.79,2708.0,12750.0,209.1,3206.0
0.00998,1.0,1227.0,4021.0,105.44,3868.0
0.00803,4.0,1509.0,13720.0,57.42,1147.0
0.0146,6.0,2031.0,15690.0,301.41,736.0
0.01075,5.0,1010.0,9800.0,279.86,487.0
0.00798,6.0,2000.8,17980.0,257.55,613.0
0.008,0.78,1603.0,14700.0,250.07,2101.0
0.01,1.25,469.0,3403.0,74.6,2009.0
0.012,1.2,400.0,294.0,110.0,1413.0
0.00796,3.0,4000.0,17650.0,156.6,2639.0
0.01,2.0,1701.0,3168.0,151.84,2501.0
0.00951,1.73,1991.7,6870.0,202.79,2370.0
0.01,0.35,2291.8,2000.0,19.0,9000.0
0.00811,2.0,1001.4,12000.0,223.52,1092.0
0.00781,3.0,951.0,13530.0,112.69,912.0
0.0131,3.0,744.0,2108.0,44.64,1490.0
0.00805,1.0,2773.0,13720.0,319.89,1477.0
0.00811,3.66,1250.8,17980.0,347.63,283.0
0.0082,5.34,1010.0,9800.0,118.06,669.0
0.008,0.78,1619.0,7850.0,96.68,4264.0
0.008,0.78,1005.0,14700.0,270.51,1443.0
0.00798,6.0,3021.2,11990.0,314.53,438.0
0.00803,4.0,2831.0,17650.0,301.67,923.0
0.00607,1.0,1434.0,1147.0,57.65,3076.0
0.00801,3.0,4000.0,17650.0,254.17,1885.0
0.00795,2.0,1495.0,9800.0,281.01,1087.0
0.00801,1.0,1000.0,6860.0,83.1,3010.0
0.00585,6.0,1499.0,13720.0,239.79,333.0
0.008,2.54,2740.0,9800.0,297.85,1016.0
0.00811,3.0,4024.2,4990.0,253.75,1651.0
0.00996,0.96,511.0,451.0,63.57,1868.0
0.008,3.49,1001.0,14710.0,297.11,431.0
0.00585,4.0,3328.0,6860.0,118.08,1584.0
0.01,4.966,3424.0,3000.0,135.19,1809.0
0.01,2.0,798.0,5000.0,247.71,1359.0
0.01,2.0,1696.0,18000.0,154.44,2152.0
0.00801,3.0,500.0,9810.0,234.56,509.0
0.00399,0.5,4444.0,11760.0,158.29,6275.0
0.00951,3.05,2736.1,6870.0,210.34,1860.0
0.00585,4.0,5003.0,11760.0,318.55,848.0
0.008,2.54,754.0,17700.0,342.83,308.0
0.0108,2.0,2717.0,13720.0,260.19,1825.0
0.01,2.0,1490.0,3040.0,40.38,2913.0
0.01001,3.0,3032.0,3000.0,214.46,1822.0
0.01,1.0,333.0,15690.0,98.44,1423.0
0.00805,2.0,3333.3,11790.0,299.92,1134.0
0.015,4.839,665.0,4150.0,231.84,744.0
0.008,1.57,3989.0,9800.0,289.86,1619.0
0.00622,0.914,5302.0,10343.0,227.61,4574.2
0.0128,1.93,2726.0,8274.0,262.0,1915.0
0.008,0.99,2008.0,13730.0,320.91,1290.0
0.01001,3.0,3424.0,19610.0,349.11,1123.0
0.00581,1.0,4998.0,15690.0,259.26,3801.0
0.008,0.78,2679.0,17700.0,280.02,2841.0
0.0128,1.93,3823.9,6895.0,225.51,2545.8
0.01001,3.0,1515.0,9800.0,206.87,1257.0
0.00617,0.914,2752.7,6895.0,209.52,3308.9
0.008,0.79,995.0,14700.0,189.68,1910.0
0.008,3.49,2004.0,14710.0,274.6,764.0
0.00585,4.0,1499.0,14710.0,321.16,326.0
0.00785,1.0,351.2,7100.0,60.4,1543.0
0.00578,2.0,4944.0,7840.0,218.78,2389.0
0.01,2.25,1272.0,794.0,112.98,1518.0
0.0108,5.8,1007.0,13720.0,227.45,491.0
0.0093,1.219,119.3,114.0,89.3,449.0
0.0108,2.0,546.0,17650.0,136.36,916.0
0.00558,1.727,1997.0,7030.0,208.84,1770.0
0.00801,1.0,2000.0,17650.0,146.51,3280.0
0.01075,6.0,2758.0,19610.0,322.51,698.0
0.00607,0.79,2689.0,9800.0,209.09,3140.0
0.00803,4.0,3346.0,11760.0,298.8,792.0
0.008,1.8,2006.0,2995.0,208.22,2093.0
0.00581,1.0,5051.0,9800.0,219.7,3725.0
0.0113,1.829,673.9,13824.0,276.19,779.2
0.00805,1.0,1005.0,17650.0,280.98,1163.0
0.00607,0.792,2199.0,14710.0,330.89,1250.0
0.00998,2.5,789.0,7012.0,111.39,1490.0
0.0077,2.6,1750.0,14710.0,147.83,1489.0
0.01001,3.0,4201.0,11760.0,302.71,1254.0
0.01,1.25,1458.0,3423.0,124.86,3312.0
0.008,1.57,1601.0,17700.0,346.59,673.0
0.0131,1.75,1074.0,2089.0,51.8,2978.0
0.01,1.0,272.0,3138.0,48.85,1519.0
0.01,2.0,871.0,9800.0,199.7,1329.0
0.00811,4.0,4020.3,2980.0,134.08,2097.0
0.0131,1.5,339.0,1177.0,29.44,1520.0
0.00796,1.0,2000.0,9810.0,226.35,2370.0
0.00578,2.0,3194.4,13730.0,299.25,1044.0
0.008,1.0,1784.8,14727.0,287.46,1702.7
0.01,2.0,623.0,17650.0,154.03,919.0
0.01,2.0,1684.0,13720.0,116.81,2295.0
0.00585,5.0,4982.0,9800.0,299.79,789.0
0.01,2.0,871.0,10000.0,199.16,1328.0
0.00998,1.0,270.0,5001.0,113.02,1455.0
0.00993,2.08,698.0,971.0,138.21,1177.0
0.01,1.0,373.0,18000.0,101.78,1478.0
0.0077,2.6,2971.0,11760.0,172.66,1907.0
0.008,1.0,2013.0,6860.0,248.27,2730.0
0.008,3.49,2004.0,12750.0,274.44,749.0
0.0131,2.5,564.0,1824.0,40.55,1450.0
0.00581,1.0,1499.0,17650.0,178.7,2037.0
0.0108,1.0,1508.0,15690.0,279.73,1677.0
0.0141,1.524,1017.0,11063.0,268.08,1539.4
0.00811,2.0,4005.4,7000.0,185.82,2723.0
0.0104,3.8,2269.4,14710.0,102.31,1884.0
0.00935,2.007,1174.0,7030.0,280.13,1380.0
0.01,1.5,448.0,1677.0,74.38,1510.0
0.01,2.0,308.0,13720.0,98.69,728.0
0.01,1.0,577.0,1442.0,75.72,2483.0
0.01,4.966,1668.0,18000.0,337.09,414.0
0.00935,1.727,2025.0,7030.0,281.45,1880.0
0.00805,0.5,1507.0,15690.0,280.71,2466.0
0.0131,2.0,273.0,1373.0,29.26,1015.0
0.00932,3.048,2033.0,11066.1,198.71,1379.21
0.008,2.44,1029.0,14700.0,216.26,827.0
0.0082,5.34,1500.0,19610.0,301.73,423.0
0.00801,1.002,998.0,13730.0,219.41,1670.0
0.00393,1.5,1617.5,5100.0,72.79,2019.0
0.008,1.0,2003.0,6860.0,137.19,3770.0
0.00607,0.792,2208.0,14710.0,238.65,2450.0
0.01,1.5,623.0,824.0,84.91,1526.0
0.01,1.0,2182.0,10000.0,138.26,4281.0
0.008,1.97,996.0,12750.0,255.14,861.0
0.00801,3.0,2000.0,17650.0,71.84,1799.0
0.00811,3.66,4980.3,18010.0,346.36,1132.0
0.0077,2.6,2805.6,14710.0,324.93,768.0
0.0108,3.0,995.0,17650.0,322.14,494.0
0.00803,6.0,1002.0,13730.0,196.82,400.0
0.00782,3.0,4000.0,9810.0,188.72,1900.0
0.012,1.8,400.0,294.0,73.0,1125.0
0.00811,4.0,3998.4,18030.0,256.96,1613.0
0.00801,3.0,501.0,13730.0,240.73,396.0
0.00998,1.5,919.0,6963.0,107.47,2454.0
0.0077,2.6,2470.0,14710.0,265.31,1128.0
0.01,2.0,846.0,9800.0,194.52,1330.0
0.00801,1.0,2000.0,6860.0,81.19,4100.0
0.00801,1.002,501.0,13730.0,67.38,1620.0
0.01077,0.864,4050.0,7030.0,226.37,4100.0
0.0107,4.0,2016.7,7850.0,219.98,1232.0
0.00394,2.08,675.0,2569.0,58.17,762.0
0.01001,3.0,1152.0,5000.0,239.78,1096.0
0.00932,3.048,2053.3,18029.8,316.82,859.682
0.00803,6.0,990.0,6860.0,92.17,670.0
0.0101,0.6,111.0,265.0,30.14,993.0
0.00932,3.048,2034.3,11135.1,239.06,1173.038
0.00811,3.0,751.1,10020.0,301.16,522.0
0.008,1.57,4011.0,7850.0,250.07,2226.0
0.0134,3.658,2025.4,17271.0,346.75,693.6
0.01,2.0,3859.0,13720.0,325.62,1411.0
0.011,6.0,2106.0,12750.0,300.75,486.0
0.0108,2.0,1526.0,13720.0,299.91,923.0
0.008,0.78,3222.0,4900.0,220.23,3745.0
0.0093,1.829,299.7,208.0,111.07,635.0
0.00932,3.048,2037.1,17960.9,316.57,845.495
0.011,1.0,961.1,15700.0,160.08,2304.0
0.012,1.0,129.0,543.0,33.45,782.0
0.0128,1.93,1966.2,6895.0,137.37,2829.7
0.008,0.393,4707.0,480.0,66.43,6663.0
0.00805,1.0,3302.0,9800.0,278.89,2139.0
0.00778,6.0,1992.0,7060.0,79.08,1060.0
0.00811,3.66,750.3,14020.0,326.91,255.0
0.00785,3.0,1952.0,13830.0,150.88,1375.0
0.008,0.99,3988.0,13730.0,210.09,4800.0
0.01001,3.0,1490.0,16000.0,243.93,964.0
0.00782,0.25,1504.0,14710.0,279.75,3087.0
0.01,0.35,2673.8,3020.0,51.9,10500.0
0.0141,1.27,2031.3,11029.0,280.21,1955.9
0.00993,2.08,225.0,569.0,99.27,578.0
0.00996,0.96,1123.0,1599.0,112.8,3497.0
0.01,4.966,584.0,17650.0,338.06,190.0
0.01,1.0,551.0,10000.0,99.87,2211.0
0.00585,4.0,3308.0,13720.0,158.07,1343.0
0.01001,3.0,5648.0,11760.0,298.8,1704.0
0.0108,1.0,1514.0,7840.0,219.88,2767.0
0.00811,2.0,3014.2,5000.0,254.49,1911.0
0.01001,3.0,355.0,10000.0,200.73,525.0
0.0129,0.96,207.0,2452.0,49.44,1480.0
0.0107,4.0,2016.7,7850.0,241.07,1131.0
0.00785,3.0,1981.0,13730.0,270.46,834.0
0.0101,0.6,446.0,265.0,38.76,2175.0
0.00622,0.914,1667.0,7030.0,179.79,3083.0
0.0108,1.0,1517.0,5880.0,220.12,3049.0
0.008,2.54,1606.0,17700.0,288.26,804.0
0.00998,2.0,346.0,4217.0,86.1,984.0
0.00996,0.96,1678.0,2805.0,120.54,4284.0
0.00998,3.0,270.0,4021.0,100.45,511.0
0.006,1.0,200.0,405.0,62.89,590.0
0.0126,5.56,677.8,6870.0,233.2,589.0
0.01,1.0,100.0,402.0,61.89,551.0
0.00801,3.0,2000.0,9810.0,94.83,1746.0
0.01,2.0,1848.0,14000.0,191.93,1916.0
0.008,1.6,2701.0,9800.0,185.67,2490.0
0.00993,1.04,212.0,1353.0,100.41,1062.0
0.008,2.44,2657.0,12750.0,300.75,933.0
0.008,1.0,1001.0,2974.0,150.78,2763.0
0.00801,3.0,2000.0,13730.0,104.76,1609.0
0.00585,6.0,3359.0,15690.0,301.41,546.0
0.01,1.75,148.0,2677.0,43.38,517.0
0.00801,1.0,500.0,17650.0,176.16,1090.0
0.00802,1.57,1001.0,17650.0,224.37,1060.0
0.00785,1.0,708.5,7100.0,67.59,2710.0
0.00617,1.829,1342.4,6895.0,251.96,1356.5
0.00996,0.96,270.0,2422.0,40.1,1555.0
0.007,0.56,2904.0,3394.0,206.74,5174.0
0.00999,0.6,1101.0,1314.0,95.66,4496.0
0.01001,3.0,3449.0,19610.0,346.31,1180.0
0.0131,1.5,851.0,1000.0,41.7,2585.0
0.00801,1.002,998.0,13630.0,288.66,1200.0
0.0131,1.5,645.0,2677.0,41.71,2564.0
0.00775,1.008,4000.0,6770.0,256.16,2730.0
0.00801,3.0,1000.0,13730.0,232.54,662.0
0.0151,6.0,775.0,14710.0,198.86,552.0
0.00811,5.0,1506.3,2000.0,112.07,829.0
0.0108,1.0,1999.0,11760.0,198.01,3169.0
0.01075,6.0,1528.0,6860.0,220.56,758.0
0.00578,3.0,3335.0,17650.0,177.54,1737.0
0.0128,1.93,2617.0,5270.0,148.87,3242.0
0.00805,15.0,2002.0,9800.0,279.8,231.0
0.00585,6.0,3370.0,13720.0,219.33,738.0
0.008,1.57,3234.0,9800.0,200.83,2677.0
0.00811,2.0,4025.0,4990.0,253.34,2215.0
0.008,1.57,3978.0,14700.0,258.23,2643.0
0.008,2.54,4011.0,12750.0,310.68,1121.0
0.01075,4.0,2008.0,6860.0,199.77,1383.0
0.008,0.99,3999.0,9810.0,218.26,3940.0
0.00993,3.12,650.0,824.0,120.24,801.0
0.01,2.0,4392.0,7000.0,178.98,3241.0
0.008,3.0,978.0,13730.0,210.09,736.0
0.01075,6.0,1010.0,6860.0,261.17,530.0
0.00998,3.5,664.0,4021.0,94.03,985.0
0.008,0.78,3966.0,4900.0,157.53,5007.0
0.01075,4.0,2017.0,11760.0,279.51,822.0
0.00585,4.0,4992.0,11760.0,177.73,1581.0
0.008,3.0,508.0,17650.0,147.45,511.0
0.00581,1.0,5030.0,11760.0,279.51,2446.0
0.0108,2.0,1001.0,17650.0,322.14,641.0
0.0104,3.8,3000.0,19620.0,307.54,1130.0
0.0134,3.658,2022.3,18175.0,332.55,901.7
0.008,1.57,1001.0,9800.0,269.88,1166.0
0.01075,4.0,2008.0,6860.0,279.2,923.0
0.008,0.78,2211.0,2940.0,169.96,4413.0
0.00607,0.79,3208.0,9800.0,199.93,3591.0
0.01,2.0,3924.0,12000.0,313.78,1329.0
0.01,1.0,282.0,10000.0,117.47,1389.0
0.01,2.0,3007.0,11760.0,234.88,2146.0
0.00811,5.0,1014.6,4990.0,253.54,551.0
0.01,2.0,977.0,14000.0,117.95,1549.0
0.008,2.44,2190.0,14700.0,276.51,1059.0
0.008,1.57,2737.0,12750.0,260.1,1841.0
0.0134,3.658,2037.5,3491.0,221.78,1478.7
0.008,1.8,2009.0,2007.0,163.46,2258.0
0.00801,1.0,500.0,13730.0,96.63,1630.0
0.006,0.8,201.0,908.0,92.03,760.0
0.00782,0.25,2013.0,9800.0,138.13,7445.0
0.008,1.57,1001.0,4900.0,152.66,2049.0
0.00585,5.0,5003.0,9800.0,158.72,1465.0
0.0108,3.0,989.0,13720.0,279.51,659.0
0.00998,2.5,472.0,6963.0,115.07,988.0
0.00811,4.0,504.8,18000.0,337.09,182.0
0.00811,5.0,2996.1,16000.0,337.53,515.0
0.01001,3.0,1945.0,15690.0,241.31,1179.0
0.0051,2.6,2503.0,9800.0,222.33,1174.0
0.008,0.243,2110.0,1980.0,50.27,9449.0
0.0129,0.96,303.0,2167.0,64.14,2015.0
0.0108,3.0,497.2,19620.0,299.96,317.0
0.008,3.49,1998.0,7850.0,223.91,1117.0
0.01,2.0,668.0,12000.0,105.8,1319.0
0.00811,2.0,2514.3,16020.0,337.25,892.0
0.00778,6.0,1012.0,13830.0,307.97,220.0
0.008,3.49,2004.0,14710.0,212.11,998.0
0.008,0.78,1617.0,2940.0,159.82,4336.0
0.00578,2.0,3441.0,19610.0,300.8,1517.0
0.0129,0.96,523.0,2491.0,95.5,2890.0
0.008,0.78,1597.0,7850.0,260.12,2546.0
0.0134,3.658,2037.5,3050.0,213.88,1516.5
0.0078,6.0,1995.0,9810.0,192.81,660.0
0.0131,2.5,770.0,3432.0,51.46,2008.0
0.00807,0.782,1011.0,14710.0,158.13,2170.0
0.0152,1.627,2170.0,5060.0,219.61,2652.0
0.0108,2.0,1001.0,17650.0,198.16,1186.0
0.0134,3.658,2050.2,13786.0,287.18,936.4
0.00805,10.94,2722.0,9800.0,278.8,400.0
0.00799,1.0,2008.0,13730.0,193.87,2960.0
0.008,1.57,2206.0,9800.0,173.53,2383.0
0.01,1.0,446.0,11760.0,91.82,1898.0
0.00578,3.0,3314.0,11760.0,218.54,1188.0
0.00996,0.96,183.0,912.0,40.41,1057.0
0.00801,1.002,502.0,9810.0,198.9,1400.0
0.00811,2.0,1506.8,6970.0,186.38,1916.0
0.00951,1.73,4277.8,6870.0,179.97,3290.0
0.0134,3.658,2047.9,13841.0,265.27,1090.9
0.0108,3.0,1996.0,6860.0,260.76,1365.0
0.01,2.0,587.0,4021.0,41.18,1497.0
0.00932,3.048,1007.7,11169.5,293.63,591.09
0.00796,1.0,1000.0,9810.0,257.66,1650.0
0.008,0.78,2211.0,7850.0,121.86,4542.0
0.01,4.966,627.0,15690.0,244.31,348.0
0.00607,0.79,2209.0,7850.0,174.16,3332.0
0.008,5.03,1614.0,12750.0,259.08,490.0
0.0151,3.176,2230.0,6463.0,236.25,1612.0
0.006,0.5,197.0,696.0,29.43,1240.0
0.01,1.25,579.0,1471.0,79.58,2027.0
0.01,2.5,456.0,2707.0,73.96,1026.0
0.00951,1.73,2022.2,6870.0,247.34,2020.0
0.01,2.0,1423.0,10000.0,142.73,2072.0
0.00999,0.6,424.0,2687.0,51.03,3491.0
0.01001,3.0,1479.0,3000.0,130.5,1663.0
0.0051,2.6,2280.6,17660.0,307.57,698.0
0.0095,1.84,1383.8,11032.0,286.67,1126.34
0.008,1.57,2212.0,2940.0,224.18,2335.0
0.008,1.57,3245.0,12750.0,227.65,2472.0
0.0126,2.74,677.8,6870.0,228.69,1153.0
0.0108,2.0,2014.0,17650.0,280.98,1453.0
0.00607,0.79,1604.0,17700.0,317.15,1192.0
0.00585,4.0,4951.0,9800.0,139.08,1756.0
0.00998,1.0,1864.0,6963.0,220.84,2891.0
0.01,2.0,172.0,3177.0,40.52,513.0
0.0131,3.0,702.0,2766.0,44.64,1490.0
0.00782,0.25,1504.0,15690.0,210.15,4622.0
0.008,2.51,990.0,4900.0,188.92,1236.0
0.01,1.0,351.0,18000.0,101.78,1423.0
0.008,5.03,1592.0,12750.0,313.69,320.0
0.01001,3.0,346.0,18000.0,257.52,323.0
0.00998,2.5,1700.0,6963.0,105.81,2341.0
0.00607,0.792,4023.0,9800.0,247.62,3030.0
0.00805,10.94,1516.0,9800.0,118.0,416.0
0.00607,0.79,2209.0,12750.0,172.5,3206.0
0.012,0.96,200.0,298.0,62.0,1232.0
0.00811,3.66,501.1,16030.0,247.6,321.0
0.012,1.44,400.0,294.0,67.0,1380.0
0.01075,6.0,1537.0,19610.0,322.51,416.0
0.00998,0.4,1348.0,3040.0,28.4,7287.0
0.008,0.99,2008.0,17650.0,213.94,2840.0
0.0131,2.5,320.0,2991.0,29.55,1011.0
0.00585,4.0,4972.0,5880.0,138.45,1970.0
0.008,3.49,2004.0,4900.0,169.77,1401.0
0.008,1.645,1399.0,15690.0,205.43,1535.0
0.00776,2.08,349.0,2010.0,97.87,737.0
0.008,1.645,1238.0,15690.0,247.93,1139.0
0.008,1.57,2195.0,14700.0,249.01,1705.0
0.0112,3.639,7011.7,10342.1,148.68,4380.49
0.0108,3.0,498.0,11760.0,259.3,508.0
0.01001,3.0,1155.0,13720.0,232.03,844.0
0.00781,3.0,1033.0,13730.0,82.5,1060.0
0.00607,1.0,574.0,4021.0,43.82,1990.0
0.0151,4.019,1180.0,5011.0,187.37,1379.0
0.00785,1.0,1964.4,5100.0,81.4,4317.0
0.00581,1.0,5030.0,13720.0,138.83,6419.0
0.00778,6.0,3921.0,17750.0,110.01,1840.0
0.00585,5.0,1499.0,6860.0,220.56,557.0
0.00805,1.0,3330.0,11760.0,300.77,1732.0
0.008,0.243,2025.0,1000.0,59.41,8085.0
0.00801,3.0,4000.0,13730.0,306.92,1273.0
